Id,employee_id,employeeNo,name,gender,contactNo,email,empStatus,designation,departments,grade,increment,scale,basic,account_number,e_tin,chargeAllw,telephoneAllwance,AdditionalDesignation,dearnessAllw,houseAllw,medicalAllw,educationAllw,festivalAllw,researchAllw,newBdYrAllw,recreationAllw,otherAllw,gpf,gpfInstallment,houseDed,benevolentFund,insurance,electricity,hrdExtra,clubSubscription,assoSubscription,transportBill,telephoneBill,pensionFund,fishBill,incomeTax,donation,guestHouseRent,houseLoanInstallment_1,houseLoanInstallment_2,houseLoanInstallment_3,salaryAdjustment,revenue,otherDed,month,year
460,92,EMP00092,Employee 92,0,0198712437187,employee92@example.com,1,Assistant Professor,Civil Engineering,8,0,47840,38990,2000763399571,485554194,3273,443,,913,2011,418,426,478,474,125,394,304,2928,805,63,324,391,161,175,115,183,203,30,112,49,1399,343,442,1602,74,556,771,665,154,5,2025
461,93,EMP00093,Employee 93,0,0198692648639,employee93@example.com,1,Lecturer,Electrical and Electronic Engineering,10,2,46417,38693,2000126687290,731625852,910,244,,541,2532,121,124,548,169,123,356,34,2693,707,273,200,368,28,76,58,174,125,108,223,21,4163,68,164,1512,304,1932,673,364,341,1,2025
462,93,EMP00093,Employee 93,0,0198692648639,employee93@example.com,1,Lecturer,Electrical and Electronic Engineering,10,2,46417,38693,2000126687290,731625852,910,244,,541,2532,121,124,548,169,123,356,34,2693,707,273,200,368,28,76,58,174,125,108,223,21,4163,68,164,1512,304,1932,673,364,341,2,2025
463,93,EMP00093,Employee 93,0,0198692648639,employee93@example.com,1,Lecturer,Electrical and Electronic Engineering,10,2,46417,38693,2000126687290,731625852,910,244,,541,2532,121,124,548,169,123,356,34,2693,707,273,200,368,28,76,58,174,125,108,223,21,4163,68,164,1512,304,1932,673,364,341,3,2025
464,93,EMP00093,Employee 93,0,0198692648639,employee93@example.com,1,Lecturer,Electrical and Electronic Engineering,10,2,46417,38693,2000126687290,731625852,910,244,,541,2532,121,124,548,169,123,356,34,2693,707,273,200,368,28,76,58,174,125,108,223,21,4163,68,164,1512,304,1932,673,364,341,4,2025
465,93,EMP00093,Employee 93,0,0198692648639,employee93@example.com,1,Lecturer,Electrical and Electronic Engineering,10,2,46417,38693,2000126687290,731625852,910,244,,541,2532,121,124,548,169,123,356,34,2693,707,273,200,368,28,76,58,174,125,108,223,21,4163,68,164,1512,304,1932,673,364,341,5,2025
466,94,EMP00094,Employee 94,0,0198917939378,employee94@example.com,1,Professor,Computer Science and Engineering,10,1,70591,76882,2000860943353,347594480,340,429,,382,1003,532,299,138,358,835,498,384,1627,958,279,124,482,140,110,97,138,272,98,251,81,2151,213,248,1687,761,786,164,998,340,1,2025
467,94,EMP00094,Employee 94,0,0198917939378,employee94@example.com,1,Professor,Computer Science and Engineering,10,1,70591,76882,2000860943353,347594480,340,429,,382,1003,532,299,138,358,835,498,384,1627,958,279,124,482,140,110,97,138,272,98,251,81,2151,213,248,1687,761,786,164,998,340,2,2025
468,94,EMP00094,Employee 94,0,0198917939378,employee94@example.com,1,Professor,Computer Science and Engineering,10,1,70591,76882,2000860943353,347594480,340,429,,382,1003,532,299,138,358,835,498,384,1627,958,279,124,482,140,110,97,138,272,98,251,81,2151,213,248,1687,761,786,164,998,340,3,2025
469,94,EMP00094,Employee 94,0,0198917939378,employee94@example.com,1,Professor,Computer Science and Engineering,10,1,70591,76882,2000860943353,347594480,340,429,,382,1003,532,299,138,358,835,498,384,1627,958,279,124,482,140,110,97,138,272,98,251,81,2151,213,248,1687,761,786,164,998,340,4,2025
470,94,EMP00094,Employee 94,0,0198917939378,employee94@example.com,1,Professor,Computer Science and Engineering,10,1,70591,76882,2000860943353,347594480,340,429,,382,1003,532,299,138,358,835,498,384,1627,958,279,124,482,140,110,97,138,272,98,251,81,2151,213,248,1687,761,786,164,998,340,5,2025
471,95,EMP00095,Employee 95,0,0198284789155,employee95@example.com,2,Assistant Professor,Civil Engineering,3,4,44842,46421,2000243394476,995356462,3211,245,,1684,2442,486,475,516,976,183,19,424,557,523,69,16,370,146,153,47,107,235,69,182,99,1610,416,445,1239,406,398,922,714,191,1,2025
472,95,EMP00095,Employee 95,0,0198284789155,employee95@example.com,2,Assistant Professor,Civil Engineering,3,4,44842,46421,2000243394476,995356462,3211,245,,1684,2442,486,475,516,976,183,19,424,557,523,69,16,370,146,153,47,107,235,69,182,99,1610,416,445,1239,406,398,922,714,191,2,2025
473,95,EMP00095,Employee 95,0,0198284789155,employee95@example.com,2,Assistant Professor,Civil Engineering,3,4,44842,46421,2000243394476,995356462,3211,245,,1684,2442,486,475,516,976,183,19,424,557,523,69,16,370,146,153,47,107,235,69,182,99,1610,416,445,1239,406,398,922,714,191,3,2025
474,95,EMP00095,Employee 95,0,0198284789155,employee95@example.com,2,Assistant Professor,Civil Engineering,3,4,44842,46421,2000243394476,995356462,3211,245,,1684,2442,486,475,516,976,183,19,424,557,523,69,16,370,146,153,47,107,235,69,182,99,1610,416,445,1239,406,398,922,714,191,4,2025
475,95,EMP00095,Employee 95,0,0198284789155,employee95@example.com,2,Assistant Professor,Civil Engineering,3,4,44842,46421,2000243394476,995356462,3211,245,,1684,2442,486,475,516,976,183,19,424,557,523,69,16,370,146,153,47,107,235,69,182,99,1610,416,445,1239,406,398,922,714,191,5,2025
476,96,EMP00096,Employee 96,1,0198596400050,employee96@example.com,1,Professor,Computer Science and Engineering,2,2,42190,26142,2000492589038,415804419,902,364,,162,2558,328,839,115,940,848,336,368,2784,863,327,146,62,37,66,186,68,12,188,286,79,1137,479,21,1372,1749,682,834,565,393,1,2025
477,96,EMP00096,Employee 96,1,0198596400050,employee96@example.com,1,Professor,Computer Science and Engineering,2,2,42190,26142,2000492589038,415804419,902,364,,162,2558,328,839,115,940,848,336,368,2784,863,327,146,62,37,66,186,68,12,188,286,79,1137,479,21,1372,1749,682,834,565,393,2,2025
478,96,EMP00096,Employee 96,1,0198596400050,employee96@example.com,1,Professor,Computer Science and Engineering,2,2,42190,26142,2000492589038,415804419,902,364,,162,2558,328,839,115,940,848,336,368,2784,863,327,146,62,37,66,186,68,12,188,286,79,1137,479,21,1372,1749,682,834,565,393,3,2025
479,96,EMP00096,Employee 96,1,0198596400050,employee96@example.com,1,Professor,Computer Science and Engineering,2,2,42190,26142,2000492589038,415804419,902,364,,162,2558,328,839,115,940,848,336,368,2784,863,327,146,62,37,66,186,68,12,188,286,79,1137,479,21,1372,1749,682,834,565,393,4,2025
480,96,EMP00096,Employee 96,1,0198596400050,employee96@example.com,1,Professor,Computer Science and Engineering,2,2,42190,26142,2000492589038,415804419,902,364,,162,2558,328,839,115,940,848,336,368,2784,863,327,146,62,37,66,186,68,12,188,286,79,1137,479,21,1372,1749,682,834,565,393,5,2025
481,97,EMP00097,Employee 97,0,0198566929615,employee97@example.com,2,Lecturer,Electrical and Electronic Engineering,2,8,72887,35906,2000222742045,990982456,3234,18,,1393,2311,793,112,487,326,541,134,66,1088,291,24,36,0,142,36,140,135,187,127,200,0,3747,34,193,702,1127,1558,264,801,429,1,2025
482,97,EMP00097,Employee 97,0,0198566929615,employee97@example.com,2,Lecturer,Electrical and Electronic Engineering,2,8,72887,35906,2000222742045,990982456,3234,18,,1393,2311,793,112,487,326,541,134,66,1088,291,24,36,0,142,36,140,135,187,127,200,0,3747,34,193,702,1127,1558,264,801,429,2,2025
483,97,EMP00097,Employee 97,0,0198566929615,employee97@example.com,2,Lecturer,Electrical and Electronic Engineering,2,8,72887,35906,2000222742045,990982456,3234,18,,1393,2311,793,112,487,326,541,134,66,1088,291,24,36,0,142,36,140,135,187,127,200,0,3747,34,193,702,1127,1558,264,801,429,3,2025
484,97,EMP00097,Employee 97,0,0198566929615,employee97@example.com,2,Lecturer,Electrical and Electronic Engineering,2,8,72887,35906,2000222742045,990982456,3234,18,,1393,2311,793,112,487,326,541,134,66,1088,291,24,36,0,142,36,140,135,187,127,200,0,3747,34,193,702,1127,1558,264,801,429,4,2025
485,97,EMP00097,Employee 97,0,0198566929615,employee97@example.com,2,Lecturer,Electrical and Electronic Engineering,2,8,72887,35906,2000222742045,990982456,3234,18,,1393,2311,793,112,487,326,541,134,66,1088,291,24,36,0,142,36,140,135,187,127,200,0,3747,34,193,702,1127,1558,264,801,429,5,2025
486,98,EMP00098,Employee 98,0,0198383510117,employee98@example.com,1,Lecturer,Electrical and Electronic Engineering,3,7,44322,61869,2000350118331,430887116,3756,479,,1313,2092,572,82,122,357,527,65,423,1680,374,161,233,379,143,101,187,65,12,183,110,30,2555,289,294,1474,903,1238,973,631,381,1,2025
487,98,EMP00098,Employee 98,0,0198383510117,employee98@example.com,1,Lecturer,Electrical and Electronic Engineering,3,7,44322,61869,2000350118331,430887116,3756,479,,1313,2092,572,82,122,357,527,65,423,1680,374,161,233,379,143,101,187,65,12,183,110,30,2555,289,294,1474,903,1238,973,631,381,2,2025
488,98,EMP00098,Employee 98,0,0198383510117,employee98@example.com,1,Lecturer,Electrical and Electronic Engineering,3,7,44322,61869,2000350118331,430887116,3756,479,,1313,2092,572,82,122,357,527,65,423,1680,374,161,233,379,143,101,187,65,12,183,110,30,2555,289,294,1474,903,1238,973,631,381,3,2025
489,98,EMP00098,Employee 98,0,0198383510117,employee98@example.com,1,Lecturer,Electrical and Electronic Engineering,3,7,44322,61869,2000350118331,430887116,3756,479,,1313,2092,572,82,122,357,527,65,423,1680,374,161,233,379,143,101,187,65,12,183,110,30,2555,289,294,1474,903,1238,973,631,381,4,2025
490,98,EMP00098,Employee 98,0,0198383510117,employee98@example.com,1,Lecturer,Electrical and Electronic Engineering,3,7,44322,61869,2000350118331,430887116,3756,479,,1313,2092,572,82,122,357,527,65,423,1680,374,161,233,379,143,101,187,65,12,183,110,30,2555,289,294,1474,903,1238,973,631,381,5,2025
491,99,EMP00099,Employee 99,1,0198407071708,employee99@example.com,1,Professor,Mechanical Engineering,5,6,22368,35592,2000244608012,544499476,3858,312,,1304,2773,30,336,182,22,543,445,73,1479,565,51,147,159,113,13,177,155,52,21,29,62,2307,204,58,1494,775,1489,11,630,414,1,2025
492,99,EMP00099,Employee 99,1,0198407071708,employee99@example.com,1,Professor,Mechanical Engineering,5,6,22368,35592,2000244608012,544499476,3858,312,,1304,2773,30,336,182,22,543,445,73,1479,565,51,147,159,113,13,177,155,52,21,29,62,2307,204,58,1494,775,1489,11,630,414,2,2025
493,99,EMP00099,Employee 99,1,0198407071708,employee99@example.com,1,Professor,Mechanical Engineering,5,6,22368,35592,2000244608012,544499476,3858,312,,1304,2773,30,336,182,22,543,445,73,1479,565,51,147,159,113,13,177,155,52,21,29,62,2307,204,58,1494,775,1489,11,630,414,3,2025
494,99,EMP00099,Employee 99,1,0198407071708,employee99@example.com,1,Professor,Mechanical Engineering,5,6,22368,35592,2000244608012,544499476,3858,312,,1304,2773,30,336,182,22,543,445,73,1479,565,51,147,159,113,13,177,155,52,21,29,62,2307,204,58,1494,775,1489,11,630,414,4,2025
495,99,EMP00099,Employee 99,1,0198407071708,employee99@example.com,1,Professor,Mechanical Engineering,5,6,22368,35592,2000244608012,544499476,3858,312,,1304,2773,30,336,182,22,543,445,73,1479,565,51,147,159,113,13,177,155,52,21,29,62,2307,204,58,1494,775,1489,11,630,414,5,2025
496,100,EMP00100,Employee 100,1,0198416874487,employee100@example.com,2,Lecturer,Electrical and Electronic Engineering,9,0,44142,66520,2000100578526,911918576,1884,153,,1809,2341,208,342,87,817,775,424,389,2372,939,376,319,156,155,138,120,64,106,146,136,26,4523,451,99,1873,910,818,140,82,176,1,2025
497,100,EMP00100,Employee 100,1,0198416874487,employee100@example.com,2,Lecturer,Electrical and Electronic Engineering,9,0,44142,66520,2000100578526,911918576,1884,153,,1809,2341,208,342,87,817,775,424,389,2372,939,376,319,156,155,138,120,64,106,146,136,26,4523,451,99,1873,910,818,140,82,176,2,2025
498,100,EMP00100,Employee 100,1,0198416874487,employee100@example.com,2,Lecturer,Electrical and Electronic Engineering,9,0,44142,66520,2000100578526,911918576,1884,153,,1809,2341,208,342,87,817,775,424,389,2372,939,376,319,156,155,138,120,64,106,146,136,26,4523,451,99,1873,910,818,140,82,176,3,2025
499,100,EMP00100,Employee 100,1,0198416874487,employee100@example.com,2,Lecturer,Electrical and Electronic Engineering,9,0,44142,66520,2000100578526,911918576,1884,153,,1809,2341,208,342,87,817,775,424,389,2372,939,376,319,156,155,138,120,64,106,146,136,26,4523,451,99,1873,910,818,140,82,176,4,2025
500,100,EMP00100,Employee 100,1,0198416874487,employee100@example.com,2,Lecturer,Electrical and Electronic Engineering,9,0,44142,66520,2000100578526,911918576,1884,153,,1809,2341,208,342,87,817,775,424,389,2372,939,376,319,156,155,138,120,64,106,146,136,26,4523,451,99,1873,910,818,140,82,176,5,2025
